doy,year,tmax,tmin
313,2068,20.71671908,11.296318
313,2069,13.94133463,0.47740245
314,2040,15.40407007,2.906012194
314,2041,15.89809792,10.52801281
314,2042,10.59672472,-0.941761523
314,2043,24.0929476,14.09250912
314,2044,23.04491338,-1.963870794
314,2045,13.54201295,2.660935979
314,2046,16.43274953,0.665235597
314,2047,18.96074345,4.519781023
314,2048,14.59586903,2.863540783
314,2049,19.16935904,11.04326253
314,2050,23.10172453,12.0989256
314,2051,17.68342134,5.124483259
314,2052,22.82965465,9.089038382
314,2053,20.49139547,6.501233083
314,2054,18.58482393,5.818365588
314,2055,19.5734057,2.152774054
314,2056,13.28047053,-0.281865837
314,2057,23.18435894,12.80684439
314,2058,23.43041067,10.88865412
314,2059,23.32419428,13.0155343
314,2060,9.306878704,-2.451682342
314,2061,13.11463631,1.205804702
314,2062,20.05288711,13.53071271
314,2063,19.51916786,12.06223256
314,2064,19.46610446,5.858656109
314,2065,17.49139951,2.317750571
314,2066,20.82534228,10.7502337
314,2067,12.22460262,0.446812984
314,2068,15.45423789,1.846289082
314,2069,14.99051949,1.567695468
315,2040,18.33368688,6.400537965
315,2041,16.85059593,-0.704094608
315,2042,9.422939229,-0.413318663
315,2043,23.98926481,14.71996975
315,2044,12.2274199,-1.971952384
315,2045,15.50908351,7.840532527
315,2046,11.1843694,0.519466827
315,2047,12.84215654,-0.322524913
315,2048,14.8899246,3.036322394
315,2049,18.03116779,6.043744424
315,2050,23.81756455,11.90449465
315,2051,19.53881307,6.159952264
315,2052,21.4096082,11.49876238
315,2053,12.34861291,-2.655269722
315,2054,13.35177006,0.832530359
315,2055,11.35592584,0.334845249
315,2056,10.31851517,0.037699771
315,2057,22.36049933,12.42656059
315,2058,14.79336909,-2.87835895
315,2059,21.45130238,14.5910635
315,2060,6.195139346,-3.651781972
315,2061,16.18664388,3.313331892
315,2062,18.00594908,7.801863662
315,2063,19.19478904,12.18580798
315,2064,21.40299815,8.486419708
315,2065,20.22975653,6.419765182
315,2066,20.21922073,13.79296372
315,2067,16.94752353,6.499647333
315,2068,12.32691324,1.851807065
315,2069,19.18368976,10.30504371
316,2040,17.63889113,7.739164859
316,2041,8.430686027,-2.132245714
316,2042,11.70029022,-0.413740684
316,2043,21.26301675,8.973851098
316,2044,17.27762056,6.403313027
316,2045,15.5293727,6.869941083
316,2046,13.20813172,2.084403606
316,2047,13.66013539,0.760757002
316,2048,15.63440064,1.202613599
316,2049,18.27161527,6.585476046
316,2050,17.63285051,11.92431733
316,2051,15.67897566,3.858344223
316,2052,20.23276675,9.75959244
316,2053,8.6986097,-1.410628893
316,2054,18.10635927,2.70040735
316,2055,11.2432407,0.472590624
316,2056,12.91019824,3.071595411
316,2057,19.13058181,9.303169547
316,2058,7.749206536,-2.658472667
316,2059,19.60981339,0.821164307
316,2060,9.546317195,-2.864235981
316,2061,19.4899136,7.760985147
316,2062,14.99557184,6.482600522
316,2063,19.59956372,10.3693905
316,2064,22.97046446,10.94667969
316,2065,21.09113806,9.999022352
316,2066,19.22482292,5.768506067
316,2067,15.75740927,1.711314761
316,2068,13.02585096,1.093159343
316,2069,17.85076239,-1.00766483
317,2040,16.87268959,9.402776431
317,2041,10.77989385,-1.937942359
317,2042,15.84154495,2.905066654
317,2043,17.12468081,7.664312985
317,2044,18.97357228,3.554404876
317,2045,14.80030929,4.553613729
317,2046,15.68396807,3.492144041
317,2047,17.73010253,2.985437488
317,2048,23.07112642,6.649897136
317,2049,21.27006095,10.03269218
317,2050,21.49935237,9.484596371
317,2051,16.34008153,4.952502254
317,2052,19.35231183,12.13857096
317,2053,12.6010947,0.831932146
317,2054,21.33768535,13.25536899
317,2055,17.49441982,3.631158906
317,2056,14.49736774,5.785629539
317,2057,17.00584683,6.417188339
317,2058,12.69275335,-0.834246522
317,2059,11.9216284,0.89453283
317,2060,12.30119511,0.416567221
317,2061,19.49183541,11.25414209
317,2062,14.78729641,4.730163625
317,2063,19.3680266,9.104323898
317,2064,23.09763179,9.305936405
317,2065,15.63047804,4.719871159
317,2066,19.10360634,5.118856222
317,2067,15.58794858,3.509248666
317,2068,11.51044903,1.465862381
317,2069,13.33731179,-0.463750159
318,2040,19.41118691,8.225351363
318,2041,14.47132529,3.945658912
318,2042,17.80258121,6.742226192
318,2043,16.22417906,4.793520503
318,2044,16.51572199,5.939233362
318,2045,14.67515492,5.760447963
318,2046,17.64241482,5.309472108
318,2047,16.98719195,-0.044290831
318,2048,22.12788321,8.633202448
318,2049,21.27041316,9.201981601
318,2050,19.36935461,8.128555253
318,2051,14.93143282,6.164563686
318,2052,20.43821478,6.858051709
318,2053,13.78125192,1.55545971
318,2054,21.16968099,13.69794237
318,2055,19.56529138,8.852112878
318,2056,16.92200708,4.919801412
318,2057,19.1362017,7.875334505
318,2058,17.82684314,6.792468387
318,2059,15.76917955,5.702530339
318,2060,16.10870995,3.681316703
318,2061,15.8077599,7.696905314
318,2062,14.94053051,1.128060408
318,2063,21.11649721,7.912346133
318,2064,23.04549806,10.8594736
318,2065,15.11588284,2.262945571
318,2066,21.02316146,9.019707647
318,2067,14.46016424,2.996074804
318,2068,14.28092659,3.185703928
318,2069,16.98461886,4.115613436
319,2040,15.90915218,3.216768799
319,2041,15.59588743,3.58382483
319,2042,17.0820875,5.926635571
319,2043,14.58193065,1.790557455
319,2044,14.98799332,2.36060146
319,2045,15.39188248,6.837341186
319,2046,18.91901438,5.507847022
319,2047,9.457560597,-0.69935644
319,2048,16.9723967,4.589986804
319,2049,15.67505306,0.147394224
319,2050,16.07441569,5.238430763
319,2051,14.91437465,5.162114071
319,2052,19.12987932,6.659411635
319,2053,15.93447297,4.577854394
319,2054,23.33208742,13.82331501
319,2055,21.5756222,12.58645039
319,2056,14.92404094,3.706100556
319,2057,16.87805018,3.164370221
319,2058,14.66356976,-1.201917948
319,2059,14.87286643,-0.927002891
319,2060,19.99367355,9.894271765
319,2061,13.5526229,4.941022171
319,2062,12.78751689,2.919013358
319,2063,21.35698202,7.329582489
319,2064,19.60105846,12.5126551
319,2065,21.5911304,4.588470253
319,2066,23.11234617,3.67364551
319,2067,16.6116164,0.972615612
319,2068,17.56942409,1.44264929
319,2069,16.13978623,1.095828223
320,2040,14.8329861,5.871811853
320,2041,13.8734513,2.420457472
320,2042,19.14701998,6.982697782
320,2043,15.03454711,2.459227314
320,2044,13.02455131,0.660434257
320,2045,14.45421168,5.232452036
320,2046,19.46920072,12.05000154
320,2047,9.583870142,-0.717420704
320,2048,17.67820042,2.952816385
320,2049,8.952915912,-2.578932847
320,2050,18.96725083,6.364391984
320,2051,13.1116578,4.613493349
320,2052,19.50806405,8.569158291
320,2053,21.57333411,7.188167963
320,2054,23.53506792,12.88599579
320,2055,23.16165396,13.07068239
320,2056,13.35301954,2.156711619
320,2057,16.5816919,5.607343982
320,2058,9.087035228,-1.970773819
320,2059,9.150994792,-0.852099079
320,2060,21.72696248,12.30198144
320,2061,14.93446538,3.374378287
320,2062,16.12751648,6.629282387
320,2063,22.73268512,8.255876277
320,2064,19.34877047,13.15796714
320,2065,23.11176149,6.662186697
320,2066,13.99804226,3.917634496
320,2067,9.846848761,-2.938885957
320,2068,13.63629265,2.887101409
320,2069,13.2301215,1.43084857
321,2040,13.13606566,-0.123831995
321,2041,10.61067022,0.807405402
321,2042,20.2540892,12.69476283
321,2043,18.54489689,5.293997756
321,2044,14.17724248,1.790557455
321,2045,18.06174015,6.797454253
321,2046,21.4429127,14.07187818
321,2047,9.849932785,-1.690619781
321,2048,13.69807478,1.515594819
321,2049,12.57224718,-1.966312108
321,2050,20.60637626,11.89184187
321,2051,12.36147198,2.594909905
321,2052,20.36320995,5.731237335
321,2053,22.94639524,6.582899202
321,2054,16.33867449,1.144988464
321,2055,23.54013513,14.49169827
321,2056,14.58917137,4.426741083
321,2057,20.17007026,6.601531764
321,2058,10.5332229,-1.41902295
321,2059,12.6211506,-0.127401887
321,2060,18.75892339,1.197986498
321,2061,17.00799107,5.175829974
321,2062,16.92779653,7.834455991
321,2063,19.7510248,11.37687399
321,2064,23.26533675,6.655843698
321,2065,14.21661269,1.529014683
321,2066,16.89863488,-0.841512097
321,2067,7.045957968,-2.617012314
321,2068,19.5092385,6.604901482
321,2069,14.61578101,1.822009958
322,2040,15.44455027,1.216814011
322,2041,13.44535333,-0.416061799
322,2042,18.31319758,11.51225867
322,2043,18.75230845,0.662455874
322,2044,16.14616476,6.299524644
322,2045,21.2038454,0.275503541
322,2046,21.08162838,14.31587874
322,2047,10.53670927,-0.914318013
322,2048,18.25426339,4.05052447
322,2049,18.58920898,6.104922625
322,2050,22.36049933,10.24967554
322,2051,13.26848988,3.371729908
322,2052,13.04044435,4.699286227
322,2053,12.63736015,-2.076486425
322,2054,10.4913864,-0.411419569
322,2055,21.87337381,6.195613929
322,2056,14.05810162,0.833228275
322,2057,22.48091238,12.6786945
322,2058,13.17018123,-0.876386859
322,2059,15.53194747,4.226781711
322,2060,11.43895985,-0.162276985
322,2061,16.79204506,5.857648846
322,2062,15.82279969,7.02201615
322,2063,22.81094498,12.86298436
322,2064,12.85916696,4.820655244
322,2065,11.9167124,-0.966392052
322,2066,9.498948869,-0.495612736
322,2067,9.116302072,-2.143637513
322,2068,23.36940933,7.909307865
322,2069,13.6928762,4.482695173
323,2040,19.5239724,12.2722686
323,2041,11.24816305,-0.30775309
323,2042,18.67189559,8.427779741
323,2043,9.925006743,-2.154837228
323,2044,15.84372463,5.503024111
323,2045,12.15428357,0.572569884
323,2046,20.85428935,7.768442714
323,2047,14.06079874,1.861049786
323,2048,21.12213258,6.561095141
323,2049,15.48389383,2.490905112
323,2050,22.1573023,11.09766946
323,2051,15.42931578,6.439785275
323,2052,14.49191122,3.974587342
323,2053,8.719984643,-0.907508237
323,2054,12.90255588,0.980739833
323,2055,12.2928903,1.42218634
323,2056,10.96542446,0.786667342
323,2057,22.70873934,13.36110257
323,2058,9.696638679,-0.503631133
323,2059,15.94719504,2.097290183
323,2060,15.91120512,3.696659088
323,2061,14.04761283,2.665165054
323,2062,13.57624505,5.194821225
323,2063,22.30302946,10.3978228
323,2064,14.57704316,3.693118538
323,2065,9.848699176,-0.665423331
323,2066,10.4031334,-1.416468237
323,2067,11.40832163,-0.151292702
323,2068,16.1596578,6.123675742
323,2069,19.10697827,7.795234713
324,2040,18.90571225,2.528256545
324,2041,15.76394831,-4.81404986
324,2042,18.69380758,7.073383695
324,2043,7.093163876,-3.706489239
324,2044,11.93427988,-3.052873121
324,2045,12.6010947,-1.569096699
324,2046,18.39796704,9.43044501
324,2047,15.59009422,1.449051808
324,2048,14.00215465,-1.485221944
324,2049,12.22727542,3.048434213
324,2050,23.40507465,14.36209998
324,2051,15.61433991,8.331786919
324,2052,16.69318742,-3.736611459
324,2053,12.19440718,0.813387535
324,2054,15.5317329,2.427076713
324,2055,11.56945641,2.146688726
324,2056,14.81390053,3.422343369
324,2057,23.22440934,13.04251322
324,2058,14.29096656,2.106597155
324,2059,13.56203172,0.843497603
324,2060,19.03920379,9.359692501
324,2061,14.18212784,4.95424166
324,2062,14.81476806,3.313706168
324,2063,16.49667913,3.609139675
324,2064,17.39676326,5.688932288
324,2065,13.59868701,1.529014683
324,2066,9.685824284,-1.169659764
324,2067,12.56798165,0.813686641
324,2068,18.4433649,9.400404838
324,2069,18.68967324,7.768166508
325,2040,18.94586946,5.070833629
325,2041,2.591388643,-5.524353892
325,2042,18.63075893,6.508963614
325,2043,9.297364859,-2.836326306
325,2044,5.970449288,-3.051574211
325,2045,12.89688573,-0.858949478
325,2046,18.40640381,5.470532916
325,2047,17.77709082,1.340030305
325,2048,9.50839106,-1.167660282
325,2049,14.44925121,6.06926096
325,2050,23.9778636,14.60912991
325,2051,15.06087769,3.17035863
325,2052,3.93072446,-5.109974283
325,2053,13.96254588,1.363307986
325,2054,13.75660684,2.95210723
325,2055,12.21268337,2.601332878
325,2056,18.52458718,6.407673839
325,2057,20.84540461,6.192539648
325,2058,16.19424904,5.156487034
325,2059,15.83304419,2.364463557
325,2060,17.026531,-2.453102146
325,2061,18.52020213,9.377479444
325,2062,15.54610867,5.061719488
325,2063,17.97046174,6.02485168
325,2064,18.49679779,9.303564812
325,2065,16.52796383,3.299109421
325,2066,10.91380128,-0.22175434
325,2067,14.60926437,3.345834649
325,2068,15.76874361,6.373183779
325,2069,16.4704952,6.506584989
326,2040,21.29718115,7.55624067
326,2041,7.006961784,-4.861664306
326,2042,19.81734601,8.276761744
326,2043,16.93658791,1.090935277
326,2044,8.012973597,-2.617012314
326,2045,17.91300605,6.999820297
326,2046,19.01986759,6.623335825
326,2047,19.43287773,3.940234832
326,2048,13.31035873,-0.101409924
326,2049,13.49999209,1.458757747
326,2050,20.66484363,12.37637186
326,2051,10.4715466,-3.643808443
326,2052,11.10193868,-4.483404844
326,2053,17.7224247,4.62714231
326,2054,15.75806317,3.251950701
326,2055,11.81829917,0.310210552
326,2056,16.78949937,7.947148111
326,2057,12.40487132,0.504294543
326,2058,18.36944272,6.452471274
326,2059,17.45213554,2.539603816
326,2060,7.993526533,-3.22122097
326,2061,18.76086692,8.806802241
326,2062,13.31285769,4.27756771
326,2063,19.19071462,-0.788789351
326,2064,14.71153953,7.914279576
326,2065,15.81277316,4.420885422
326,2066,14.75057115,-0.782866642
326,2067,14.62229766,1.175808327
326,2068,15.54975625,6.672040532
326,2069,15.96766097,2.620173598
327,2040,19.3959148,2.246577635
327,2041,7.273501362,-5.430845434
327,2042,20.31354119,5.418242399
327,2043,21.36206667,13.31190571
327,2044,12.22337458,-0.751180147
327,2045,17.92370858,6.155340842
327,2046,23.37759481,12.50809249
327,2047,15.58987965,1.710874378
327,2048,19.48372109,7.65206364
327,2049,13.99306411,3.002457193
327,2050,15.88230612,-4.463934831
327,2051,7.88064901,-2.582313735
327,2052,11.18046892,-0.999232757
327,2053,15.52486687,0.643755916
327,2054,19.21552685,4.788650165
327,2055,11.89343368,0.855960379
327,2056,17.34998276,8.152252226
327,2057,10.13717144,-5.087822795
327,2058,19.16711109,8.404082768
327,2059,19.14491252,3.735605142
327,2060,11.6102744,-1.969258521
327,2061,18.53197252,9.082487446
327,2062,19.32840766,6.575763328
327,2063,8.413647143,-3.56598254
327,2064,15.11798942,5.492616775
327,2065,11.94786207,0.23668771
327,2066,9.470622295,-0.342987674
327,2067,15.79838727,4.519130394
327,2068,17.89695226,6.612830232
327,2069,16.4725355,4.694919726
328,2040,17.09782851,3.048646701
328,2041,6.078699427,-5.030746335
328,2042,13.83418589,1.206762034
328,2043,22.86843825,8.822087757
328,2044,13.62660047,0.775201587
328,2045,12.86360447,1.985887481
328,2046,16.9678938,6.790550746
328,2047,17.85864847,3.340832155
328,2048,22.81640197,9.181823065
328,2049,15.10534994,-0.419437966
328,2050,4.648700243,-4.09699567
328,2051,6.1989508,-2.635874106
328,2052,13.54962008,-0.129049529
328,2053,9.934343047,-0.214016425
328,2054,17.97553136,-0.679789882
328,2055,14.73929332,3.327295997
328,2056,18.39475303,5.814840167
328,2057,2.822828595,-5.284474498
328,2058,18.49760129,6.882981042
328,2059,18.24186919,10.15839289
328,2060,14.69090348,3.043759476
328,2061,16.50790082,0.814484259
328,2062,17.21786077,-2.824220904
328,2063,9.277408989,-2.532911177
328,2064,14.15913793,-0.656402474
328,2065,12.7097172,0.858652339
328,2066,9.387166274,-0.06398707
328,2067,19.52931077,7.870086588
328,2068,13.47342462,2.561082249
328,2069,19.05426371,6.522244269
329,2040,16.13083528,6.261096125
329,2041,11.3554818,-2.43776826
329,2042,12.16761932,2.082255843
329,2043,14.47033319,-0.303219165
329,2044,13.45989025,1.729370445
329,2045,12.11083486,2.186422337
329,2046,14.24966067,6.482600522
329,2047,19.60853218,8.049029819
329,2048,22.03278426,8.839011007
329,2049,8.803531892,-0.912248376
329,2050,6.562203203,-2.685163882
329,2051,8.747705389,-2.381800698
329,2052,17.27843362,6.628489512
329,2053,12.16288728,0.184593569
329,2054,8.406526415,-3.031905008
329,2055,17.28493809,8.331786919
329,2056,15.0845182,2.320325302
329,2057,6.544222521,-5.027270006
329,2058,13.40625403,6.067723819
329,2059,20.20442045,12.43290857
329,2060,15.8493918,2.365383104
329,2061,9.648819463,-0.533886615
329,2062,9.75928759,-2.614877017
329,2063,8.137446725,-4.596149374
329,2064,9.932402132,-0.313895828
329,2065,11.19972713,0.090725503
329,2066,12.03899391,0.879864099
329,2067,16.96446301,5.934567513
329,2068,16.51674214,4.814045499
329,2069,17.37843981,6.332726884
330,2040,15.06111175,5.040115599
330,2041,15.69145667,1.303137376
330,2042,16.31475491,2.195371349
330,2043,12.89713226,0.359722653
330,2044,17.79121802,5.107965313
330,2045,12.21593407,-1.784154755
330,2046,14.58500795,0.960203609
330,2047,18.29110127,4.788302283
330,2048,19.59433212,8.909433565
330,2049,12.29181871,0.589357177
330,2050,9.43332564,-2.10872819
330,2051,18.93564358,1.190008739
330,2052,14.80927373,3.132556799
330,2053,12.48098193,0.793447092
330,2054,8.514115682,-2.560857462
330,2055,19.08140777,7.901850298
330,2056,15.70536408,3.104956036
330,2057,16.90528202,-0.924399153
330,2058,14.58138759,1.245162774
330,2059,18.7407323,10.36340475
330,2060,16.67833756,1.764622935
330,2061,14.23615411,0.945083533
330,2062,14.04131956,1.591772283
330,2063,6.129582337,-4.186558003
330,2064,15.79511775,0.837914279
330,2065,12.34352287,0.84020743
330,2066,13.78779827,2.745930994
330,2067,14.13672278,1.736856948
330,2068,20.62987785,8.790424902
330,2069,14.58555101,2.305060823
331,2040,13.87841768,5.6300074
331,2041,20.44298097,4.976506063
331,2042,20.96117242,3.3561339
331,2043,15.33790887,-0.915586501
331,2044,14.98925641,0.85735621
331,2045,8.378043504,-1.969595254
331,2046,9.037544666,-5.060335548
331,2047,15.99918956,2.237252723
331,2048,17.21135631,4.634270101
331,2049,13.76219049,-1.309891725
331,2050,12.79186485,-0.825527831
331,2051,15.02335976,-1.956799403
331,2052,14.42148608,3.036534882
331,2053,16.54292608,5.184973909
331,2054,14.54176391,-2.263334471
331,2055,16.24503193,3.750357436
331,2056,15.1280542,2.645009092
331,2057,19.2595725,12.14616262
331,2058,12.31566156,1.121539972
331,2059,17.16032956,2.59148432
331,2060,16.42424825,2.25706047
331,2061,15.51730143,3.825299086
331,2062,15.78421934,4.145362885
331,2063,7.292054095,-3.03543062
331,2064,21.52553835,7.366898165
331,2065,14.11983563,1.893365927
331,2066,16.97668518,5.45809488
331,2067,14.58862831,2.904121115
331,2068,13.92337,5.535515305
331,2069,9.871785299,-5.701962361
332,2040,18.51535549,6.534335612
332,2041,16.22049914,-1.156208704
332,2042,22.7525259,8.392435103
332,2043,9.911789497,-0.575841915
332,2044,14.95930319,2.297520537
332,2045,9.601140757,-1.69443227
332,2046,4.712041178,-5.001690221
332,2047,10.9749303,-4.605034871
332,2048,11.48114291,-1.643916793
332,2049,11.93232794,-0.623697179
332,2050,15.46442095,1.41653706
332,2051,7.61451855,-6.315710752
332,2052,17.23859376,3.848312663
332,2053,16.12253828,6.223589891
332,2054,5.803394776,-2.659540316
332,2055,12.79457665,0.312637616
332,2056,13.04355825,2.618460805
332,2057,20.87664452,10.51304844
332,2058,9.18190584,-3.481510174
332,2059,14.83703455,2.656143027
332,2060,14.3580076,3.108355845
332,2061,13.1394163,2.553787905
332,2062,18.00256933,5.789658591
332,2063,8.187633016,-2.667191798
332,2064,13.47969053,-3.34374939
332,2065,13.00213246,0.409693183
332,2066,18.71675315,3.088594456
332,2067,20.99181473,4.484321745
332,2068,13.82168525,5.509877722
332,2069,2.727632539,-6.410378346
333,2040,20.11284707,9.396056919
333,2041,10.50333969,-1.051822264
333,2042,14.01584679,1.784211775
333,2043,9.897691101,-3.368458326
333,2044,16.14469279,5.502516436
333,2045,13.09825451,-0.851061139
333,2046,8.551896968,-2.514938655
333,2047,9.004660572,-4.05682809
333,2048,8.12258469,-3.65333238
333,2049,14.66103551,5.38719556
333,2050,12.31057151,2.316647115
333,2051,4.291579636,-6.273468639
333,2052,18.74755396,5.921036553
333,2053,14.54945263,1.926124754
333,2054,12.21326127,-1.921902802
333,2055,12.12933282,0.839110705
333,2056,15.13367175,5.455048831
333,2057,15.67540966,-4.940364318
333,2058,8.281113061,-2.907277409
333,2059,13.92250424,4.751774748
333,2060,14.08417375,1.508884887
333,2061,17.46774045,6.307825204
333,2062,15.47353212,3.632929181
333,2063,14.07278592,-0.889672483
333,2064,7.888399652,-3.001102293
333,2065,13.07523876,-1.552893621
333,2066,16.94302062,5.101551659
333,2067,21.66206135,3.19056951
333,2068,15.42844524,8.616279197
333,2069,1.522812917,-7.699005205
334,2040,14.31396131,0.34212644
334,2041,12.02630251,-0.679455776
334,2042,15.02372064,1.790005657
334,2043,7.740528186,-3.001658969
334,2044,14.24822381,1.41641152
334,2045,16.52320311,4.61531321
334,2046,8.371558556,-1.969595254
334,2047,15.11635097,0.838512492
334,2048,10.42430277,-2.86087337
334,2049,15.3104868,1.320266236
334,2050,14.5608617,2.246393725
334,2051,12.20098083,-3.018730353
334,2052,14.85033661,3.373789758
334,2053,13.52419624,2.540549422
334,2054,15.08381601,5.488301538
334,2055,14.70429881,2.771966749
334,2056,13.58628103,2.257428289
334,2057,4.327410567,-4.918106677
334,2058,9.778678919,-2.487745371
334,2059,11.72974454,1.406996053
334,2060,14.09676029,1.316752624
334,2061,20.16484553,9.785780086
334,2062,17.16403333,4.6696564
334,2063,16.6193624,0.252598236
334,2064,11.11794677,-1.896034818
334,2065,9.806647183,-1.13366909
334,2066,20.0538823,8.128956897
334,2067,13.21207471,-1.955536654
334,2068,16.74622263,11.54557764
334,2069,9.657380964,-6.175972333
335,2040,10.29762402,-3.816793321
335,2041,13.86801933,0.282663379
335,2042,13.89673119,3.040572155
335,2043,13.02195203,-0.448979428
335,2044,13.64831094,3.035047465
335,2045,13.26348531,4.689617546
335,2046,8.735770068,-1.423402459
335,2047,20.18599324,11.65312621
335,2048,13.58337337,1.412770873
335,2049,13.37747364,2.154921817
335,2050,14.90679324,2.98898326
335,2051,15.11588284,6.159644836
335,2052,20.17902693,7.518003619
335,2053,14.67026743,0.361300244
335,2054,15.86966283,6.304750923
335,2055,15.18132196,0.927706729
335,2056,14.08027791,3.151270577
335,2057,6.973096677,-4.385568031
335,2058,13.23421615,-0.663251643
335,2059,10.08739529,1.12856198
335,2060,14.61523796,5.150156617
335,2061,20.74652597,5.83901448
335,2062,17.01699687,8.559518844
335,2063,17.1043101,1.420177707
335,2064,14.63967539,4.434873945
335,2065,11.90015704,-1.979697241
335,2066,19.07536639,6.841943525
335,2067,7.315977355,-4.511149611
335,2068,18.65163734,10.31776342
335,2069,12.65878974,-0.443282146
336,2040,4.264607308,-6.551003426
336,2041,11.05132617,3.802004248
336,2042,15.70528004,6.042733398
336,2043,12.59816646,-1.544059918
336,2044,11.48340339,-1.239321218
336,2045,12.67164441,-2.702213589
336,2046,7.671244767,-1.883325618
336,2047,19.69293022,13.83820152
336,2048,9.317643803,-2.071420748
336,2049,9.778362738,2.511638322
336,2050,15.39931477,5.349973175
336,2051,17.97932955,8.925848007
336,2052,21.72588921,9.846502304
336,2053,10.25485141,-0.818328015
336,2054,10.99728083,-2.09343622
336,2055,11.8284928,0.397693792
336,2056,9.273698019,-0.423682465
336,2057,11.03819164,-2.299198424
336,2058,10.23633068,-0.961550156
336,2059,8.947569527,-3.854043939
336,2060,11.87166346,-5.978633952
336,2061,14.20171592,4.229476022
336,2062,15.57451218,8.598211288
336,2063,15.08263598,-0.612562024
336,2064,15.00102424,8.548406601
336,2065,4.815452359,-6.132818623
336,2066,14.33284938,-2.548032368
336,2067,2.656903713,-5.425479365
336,2068,14.41494628,3.718710735
336,2069,12.60736522,-1.128551806
337,2040,2.384723738,-8.057746972
337,2041,10.19236163,-1.130893492
337,2042,14.56950821,0.623763819
337,2043,14.20493674,-1.4420697
337,2044,8.131010404,-2.629086388
337,2045,6.974960218,-3.408145767
337,2046,8.848048773,-1.731201001
337,2047,18.49249077,-4.808283771
337,2048,10.95249426,-1.343516013
337,2049,9.874802478,-2.954065846
337,2050,13.54043895,0.480289033
337,2051,15.16314487,3.078107898
337,2052,21.64556694,8.928533554
337,2053,12.92716444,4.097641063
337,2054,9.611699405,-1.46508142
337,2055,12.5393841,-0.094070475
337,2056,8.599646654,-0.184100665
337,2057,15.7878427,4.996311801
337,2058,7.425293846,-6.627329789
337,2059,4.477247983,-6.156750528
337,2060,7.359430835,-5.816719892
337,2061,15.85300267,8.843816757
337,2062,12.84897399,5.584360518
337,2063,15.12690799,1.673159416
337,2064,15.73489975,3.137927784
337,2065,4.896531353,-5.816202846
337,2066,5.554882857,-4.115715375
337,2067,6.038521934,-4.253761659
337,2068,13.68656274,4.291872444
337,2069,15.02670515,-5.09605167
338,2040,1.641158545,-7.531952141
338,2041,7.319251977,-0.974781102
338,2042,11.92322356,1.329380314
338,2043,15.39616373,0.407591569
338,2044,10.21851685,-1.694929696
338,2045,9.287795915,-2.441438261
338,2046,11.91361066,0.654982953
338,2047,4.685927765,-4.619623241
338,2048,13.40803074,4.198359696
338,2049,7.286641819,-3.209748501
338,2050,11.9621995,-1.45116075
338,2051,12.75182397,3.012230301
338,2052,15.04828973,4.207694594
338,2053,10.84617776,-2.700192292
338,2054,12.92975652,-0.661502364
338,2055,12.57348684,-0.043843105
338,2056,10.08890113,-2.383778516
338,2057,16.0757828,-4.144679355
338,2058,2.520426732,-6.308057235
338,2059,2.835768272,-6.032791373
338,2060,12.87241501,0.496163469
338,2061,13.84742551,0.933179806
338,2062,15.25547012,4.936674784
338,2063,16.60633432,5.551768195
338,2064,10.16655553,-2.912091337
338,2065,7.264654387,-3.88497275
338,2066,8.109163582,-3.567962338
338,2067,9.523765512,-2.385522687
338,2068,14.42397801,6.595415977
338,2069,6.761934806,-5.008590588
339,2040,5.5363261,-4.734570587
339,2041,9.035275354,-1.109558132
339,2042,10.45716959,-1.46508142
339,2043,15.84656394,-1.385919137
339,2044,13.86444985,2.189019747
339,2045,11.96202472,-0.631138936
339,2046,13.8234994,3.768686843
339,2047,10.43653105,-2.589047655
339,2048,11.8608271,0.696115738
339,2049,7.541772067,-3.408048281
339,2050,12.44863042,0.309979013
339,2051,13.41699863,1.573259449
339,2052,10.34194536,-7.116500324
339,2053,10.46530989,-1.502866097
339,2054,8.689102955,-0.604952732
339,2055,12.68644956,1.952394602
339,2056,12.5101051,-1.657174566
339,2057,5.314294627,-3.885824002
339,2058,8.734242653,-4.667885108
339,2059,4.645014953,-5.255458868
339,2060,15.0939797,3.353355098
339,2061,8.151296738,-0.54475477
339,2062,13.97073698,5.779221001
339,2063,14.95029261,3.744834609
339,2064,8.156758444,-2.609555299
339,2065,12.48374278,-2.892457878
339,2066,14.60614637,1.212647154
339,2067,15.19623071,1.091968003
339,2068,14.80093366,8.447820663
339,2069,11.15467979,-0.322462853
340,2040,16.34517935,-2.624482632
340,2041,11.87603296,-0.677351406
340,2042,18.4890728,0.400424214
340,2043,7.730698481,-2.734686417
340,2044,14.63290075,3.750513712
340,2045,7.995348979,-8.19735349
340,2046,14.84945956,2.329197727
340,2047,11.98352266,-0.245700269
340,2048,8.974126762,-2.588489624
340,2049,9.228282996,-3.052898711
340,2050,15.25420971,3.688800791
340,2051,12.95567736,0.670697282
340,2052,2.612125722,-6.880853766
340,2053,12.82579342,1.635188309
340,2054,10.31764626,-1.016931447
340,2055,10.43135086,-2.726300711
340,2056,15.20363564,5.021969587
340,2057,7.674097344,-2.070825735
340,2058,9.563870568,-3.081576076
340,2059,8.1825731,-4.618587319
340,2060,15.51401236,4.113199225
340,2061,10.12364676,-0.696203424
340,2062,12.96863777,1.846924113
340,2063,16.61071266,4.252895152
340,2064,12.72109018,0.162877572
